code,name,kana,market,industry,kana
7995,バルカー,バルカー,東証プライム,化学,バルカー
8001,伊藤忠商事,イトウチュウショウジ,東証プライム,卸売業,イトウチュウショウジ
8002,丸紅,マルベニ,東証プライム,卸売業,マルベニ
8005,スクロール,スクロール,東証プライム,小売業,スクロール
8007,高島,タカシマ,東証プライム,卸売業,タカシマ
8008,ヨンドシーホールディングス,ヨンドシーホールディングス,東証プライム,小売業,ヨンドシーホールディングス
8011,三陽商会,サンヨウショウカイ,東証プライム,繊維製品,サンヨウショウカイ
8012,長瀬産業,ナガセサンギョウ,東証プライム,卸売業,ナガセサンギョウ
8014,蝶理,チョウリ,東証プライム,卸売業,チョウリ
8015,豊田通商,トヨタツウショウ,東証プライム,卸売業,トヨタツウショウ
8016,オンワードホールディングス,オンワードホールディングス,東証プライム,繊維製品,オンワードホールディングス
8020,兼松,カネマツ,東証プライム,卸売業,カネマツ
8022,美津濃,ミズノ,東証プライム,その他製品,ミズノ
8031,三井物産,ミツイブッサン,東証プライム,卸売業,ミツイブッサン
8032,日本紙パルプ商事,ニホンカミパルプショウジ,東証プライム,卸売業,ニホンカミパルプショウジ
8035,東京エレクトロン,トウキョウエレクトロン,東証プライム,電気機器,トウキョウエレクトロン
8037,カメイ,カメイ,東証プライム,卸売業,カメイ
8043,スターゼン,スターゼン,東証プライム,卸売業,スターゼン
8050,セイコーグループ,セイコーグループ,東証プライム,精密機器,セイコーグループ
8051,山善,ヤマゼン,東証プライム,卸売業,ヤマゼン
8052,椿本興業,ツバキモトコウギョウ,東証プライム,卸売業,ツバキモトコウギョウ
8053,住友商事,スミトモショウジ,東証プライム,卸売業,スミトモショウジ
8056,ＢＩＰＲＯＧＹ,ＢＩＰＲＯＧＹ,東証プライム,情報・通信業,ＢＩＰＲＯＧＹ
8057,内田洋行,ウチダヨウコウ,東証プライム,卸売業,ウチダヨウコウ
8058,三菱商事,ミツビシショウジ,東証プライム,卸売業,ミツビシショウジ
8059,第一実業,ダイイチジツギョウ,東証プライム,卸売業,ダイイチジツギョウ
8060,キヤノンマーケティングジャパン,キヤノンマーケティングジャパン,東証プライム,卸売業,キヤノンマーケティングジャパン
8061,西華産業,セイカサンギョウ,東証プライム,卸売業,セイカサンギョウ
8065,佐藤商事,サトウショウジ,東証プライム,卸売業,サトウショウジ
8070,東京産業,トウキョウサンギョウ,東証プライム,卸売業,トウキョウサンギョウ
8074,ユアサ商事,ユアサショウジ,東証プライム,卸売業,ユアサショウジ
8075,神鋼商事,シンコウショウジ,東証プライム,卸売業,シンコウショウジ
8078,阪和興業,ハンワコウギョウ,東証プライム,卸売業,ハンワコウギョウ
8079,正栄食品工業,ショウエイショクヒンコウギョウ,東証プライム,卸売業,ショウエイショクヒンコウギョウ
8081,カナデン,カナデン,東証プライム,卸売業,カナデン
8084,ＲＹＯＤＥＮ,ＲＹＯＤＥＮ,東証プライム,卸売業,ＲＹＯＤＥＮ
8086,ニプロ,ニプロ,東証プライム,精密機器,ニプロ
8088,岩谷産業,イワタニサンギョウ,東証プライム,卸売業,イワタニサンギョウ
8091,ニチモウ,ニチモウ,東証プライム,卸売業,ニチモウ
8093,極東貿易,キョクトウボウエキ,東証プライム,卸売業,キョクトウボウエキ
8095,アステナホールディングス,アステナホールディングス,東証プライム,卸売業,アステナホールディングス
8097,三愛オブリ,サンアイオブリ,東証プライム,卸売業,サンアイオブリ
8098,稲畑産業,イナバタサンギョウ,東証プライム,卸売業,イナバタサンギョウ
8101,ＧＳＩクレオス,ＧＳＩクレオス,東証プライム,卸売業,ＧＳＩクレオス
8103,明和産業,メイワサンギョウ,東証プライム,卸売業,メイワサンギョウ
8111,ゴールドウイン,ゴールドウイン,東証プライム,繊維製品,ゴールドウイン
8113,ユニ・チャーム,ユニ・チャーム,東証プライム,化学,ユニ・チャーム
8125,ワキタ,ワキタ,東証プライム,卸売業,ワキタ
8129,東邦ホールディングス,トウホウホールディングス,東証プライム,卸売業,トウホウホールディングス
8130,サンゲツ,サンゲツ,東証プライム,卸売業,サンゲツ
8132,シナネンホールディングス,シナネンホールディングス,東証プライム,卸売業,シナネンホールディングス
8133,伊藤忠エネクス,イトウチュウエネクス,東証プライム,卸売業,イトウチュウエネクス
8136,サンリオ,サンリオ,東証プライム,卸売業,サンリオ
8137,サンワテクノス,サンワテクノス,東証プライム,卸売業,サンワテクノス
8141,新光商事,シンコウショウジ,東証プライム,卸売業,シンコウショウジ
8142,トーホー,トーホー,東証プライム,卸売業,トーホー
8150,三信電気,サンシンデンキ,東証プライム,卸売業,サンシンデンキ
8151,東陽テクニカ,トウヨウテクニカ,東証プライム,卸売業,トウヨウテクニカ
8153,モスフードサービス,モスフードサービス,東証プライム,卸売業,モスフードサービス
8154,加賀電子,カガデンシ,東証プライム,卸売業,カガデンシ
8157,都築電気,ツヅキデンキ,東証プライム,情報・通信業,ツヅキデンキ
8158,ソーダニッカ,ソーダニッカ,東証プライム,卸売業,ソーダニッカ
8159,立花エレテック,タチバナエレテック,東証プライム,卸売業,タチバナエレテック
8160,木曽路,キソジ,東証プライム,小売業,キソジ
8163,ＳＲＳホールディングス,ＳＲＳホールディングス,東証プライム,小売業,ＳＲＳホールディングス
8167,リテールパートナーズ,リテールパートナーズ,東証プライム,小売業,リテールパートナーズ
8173,上新電機,ジョウシンデンキ,東証プライム,小売業,ジョウシンデンキ
8174,日本瓦斯,ニホンガス,東証プライム,小売業,ニホンガス
8179,ロイヤルホールディングス,ロイヤルホールディングス,東証プライム,小売業,ロイヤルホールディングス
8185,チヨダ,チヨダ,東証プライム,小売業,チヨダ
8194,ライフコーポレーション,ライフコーポレーション,東証プライム,小売業,ライフコーポレーション
8200,リンガーハット,リンガーハット,東証プライム,小売業,リンガーハット
8203,ＭｒＭａｘＨＤ,ＭｒＭａｘＨＤ,東証プライム,小売業,ＭｒＭａｘＨＤ
8214,ＡＯＫＩホールディングス,ＡＯＫＩホールディングス,東証プライム,小売業,ＡＯＫＩホールディングス
8217,オークワ,オークワ,東証プライム,小売業,オークワ
8218,コメリ,コメリ,東証プライム,小売業,コメリ
8219,青山商事,アオヤマショウジ,東証プライム,小売業,アオヤマショウジ
8227,しまむら,シマムラ,東証プライム,小売業,シマムラ
8233,高島屋,タカシマヤ,東証プライム,小売業,タカシマヤ
8237,松屋,マツヤ,東証プライム,小売業,マツヤ
8242,エイチ・ツー・オー　リテイリング,エイチ・ツー・オー　リテイリング,東証プライム,小売業,エイチ・ツー・オー　リテイリング
8252,丸井グループ,マルイグループ,東証プライム,小売業,マルイグループ
8253,クレディセゾン,クレディセゾン,東証プライム,その他金融業,クレディセゾン
8255,アクシアル　リテイリング,アクシアル　リテイリング,東証プライム,小売業,アクシアル　リテイリング
8267,イオン,イオン,東証プライム,小売業,イオン
8273,イズミ,イズミ,東証プライム,小売業,イズミ
8276,平和堂,ヘイワドウ,東証プライム,小売業,ヘイワドウ
8278,フジ,フジ,東証プライム,小売業,フジ
8281,ゼビオホールディングス,ゼビオホールディングス,東証プライム,小売業,ゼビオホールディングス
8282,ケーズホールディングス,ケーズホールディングス,東証プライム,小売業,ケーズホールディングス
8283,ＰＡＬＴＡＣ,ＰＡＬＴＡＣ,東証プライム,卸売業,ＰＡＬＴＡＣ
8303,ＳＢＩ新生銀行,ＳＢＩシンセイギンコウ,東証プライム,銀行業,ＳＢＩシンセイギンコウ
8304,あおぞら銀行,アオゾラギンコウ,東証プライム,銀行業,アオゾラギンコウ
8306,三菱ＵＦＪフィナンシャル・グループ,ミツビシＵＦＪフィナンシャル・グループ,東証プライム,銀行業,ミツビシＵＦＪフィナンシャル・グループ
8308,りそなホールディングス,リソナホールディングス,東証プライム,銀行業,リソナホールディングス
8309,三井住友トラストグループ,ミツイスミトモトラストグループ,東証プライム,銀行業,ミツイスミトモトラストグループ
8316,三井住友フィナンシャルグループ,ミツイスミトモフィナンシャルグループ,東証プライム,銀行業,ミツイスミトモフィナンシャルグループ
8331,千葉銀行,チバギンコウ,東証プライム,銀行業,チバギンコウ
8334,群馬銀行,グンマギンコウ,東証プライム,銀行業,グンマギンコウ
8336,武蔵野銀行,ムサシノギンコウ,東証プライム,銀行業,ムサシノギンコウ
8337,千葉興業銀行,チバコウギョウギンコウ,東証プライム,銀行業,チバコウギョウギンコウ
8338,筑波銀行,ツクバギンコウ,東証プライム,銀行業,ツクバギンコウ
8341,七十七銀行,シチジュウシチギンコウ,東証プライム,銀行業,シチジュウシチギンコウ
8343,秋田銀行,アキタギンコウ,東証プライム,銀行業,アキタギンコウ
8344,山形銀行,ヤマガタギンコウ,東証プライム,銀行業,ヤマガタギンコウ
8345,岩手銀行,イワテギンコウ,東証プライム,銀行業,イワテギンコウ
8346,東邦銀行,トウホウギンコウ,東証プライム,銀行業,トウホウギンコウ
8354,ふくおかフィナンシャルグループ,フクオカフィナンシャルグループ,東証プライム,銀行業,フクオカフィナンシャルグループ
8358,スルガ銀行,スルガギンコウ,東証プライム,銀行業,スルガギンコウ
8359,八十二長野銀行,ハチジュウニナガノギンコウ,東証プライム,銀行業,ハチジュウニナガノギンコウ
8360,山梨中央銀行,ヤマナシチュウオウギンコウ,東証プライム,銀行業,ヤマナシチュウオウギンコウ
8361,大垣共立銀行,オオガキキョウリツギンコウ,東証プライム,銀行業,オオガキキョウリツギンコウ
8362,福井銀行,フクイギンコウ,東証プライム,銀行業,フクイギンコウ
8364,清水銀行,シミズギンコウ,東証プライム,銀行業,シミズギンコウ
8366,滋賀銀行,シガギンコウ,東証プライム,銀行業,シガギンコウ
8367,南都銀行,ナントギンコウ,東証プライム,銀行業,ナントギンコウ
8368,百五銀行,ヒャクゴギンコウ,東証プライム,銀行業,ヒャクゴギンコウ
8370,紀陽銀行,キヨウギンコウ,東証プライム,銀行業,キヨウギンコウ
8377,ほくほくフィナンシャルグループ,ホクホクフィナンシャルグループ,東証プライム,銀行業,ホクホクフィナンシャルグループ
8381,山陰合同銀行,サンインゴウドウギンコウ,東証プライム,銀行業,サンインゴウドウギンコウ
8386,百十四銀行,ヒャクジュウヨンギンコウ,東証プライム,銀行業,ヒャクジュウヨンギンコウ
8387,四国銀行,シコクギンコウ,東証プライム,銀行業,シコクギンコウ
8388,阿波銀行,アワギンコウ,東証プライム,銀行業,アワギンコウ
8392,大分銀行,オオイタギンコウ,東証プライム,銀行業,オオイタギンコウ
8393,宮崎銀行,ミヤザキギンコウ,東証プライム,銀行業,ミヤザキギンコウ
8395,佐賀銀行,サガギンコウ,東証プライム,銀行業,サガギンコウ
8399,琉球銀行,リュウキュウギンコウ,東証プライム,銀行業,リュウキュウギンコウ
8410,セブン銀行,セブンギンコウ,東証プライム,銀行業,セブンギンコウ
8411,みずほフィナンシャルグループ,ミズホフィナンシャルグループ,東証プライム,銀行業,ミズホフィナンシャルグループ
8418,山口フィナンシャルグループ,ヤマグチフィナンシャルグループ,東証プライム,銀行業,ヤマグチフィナンシャルグループ
8424,芙蓉総合リース,フヨウソウゴウリース,東証プライム,その他金融業,フヨウソウゴウリース
8425,みずほリース,ミズホリース,東証プライム,その他金融業,ミズホリース
8439,東京センチュリー,トウキョウセンチュリー,東証プライム,その他金融業,トウキョウセンチュリー
8473,ＳＢＩホールディングス,ＳＢＩホールディングス,東証プライム,証券、商品先物取引業,ＳＢＩホールディングス
8511,日本証券金融,ニホンショウケンキンユウ,東証プライム,その他金融業,ニホンショウケンキンユウ
8515,アイフル,アイフル,東証プライム,その他金融業,アイフル
8522,名古屋銀行,ナゴヤギンコウ,東証プライム,銀行業,ナゴヤギンコウ
8524,北洋銀行,ホクヨウギンコウ,東証プライム,銀行業,ホクヨウギンコウ
8541,愛媛銀行,エヒメギンコウ,東証プライム,銀行業,エヒメギンコウ
8544,京葉銀行,ケイヨウギンコウ,東証プライム,銀行業,ケイヨウギンコウ
8550,栃木銀行,トチギギンコウ,東証プライム,銀行業,トチギギンコウ
8551,北日本銀行,キタニホンギンコウ,東証プライム,銀行業,キタニホンギンコウ
8558,東和銀行,トウワギンコウ,東証プライム,銀行業,トウワギンコウ
8566,リコーリース,リコーリース,東証プライム,その他金融業,リコーリース
8570,イオンフィナンシャルサービス,イオンフィナンシャルサービス,東証プライム,その他金融業,イオンフィナンシャルサービス
8584,ジャックス,ジャックス,東証プライム,その他金融業,ジャックス
8585,オリエントコーポレーション,オリエントコーポレーション,東証プライム,その他金融業,オリエントコーポレーション
8591,オリックス,オリックス,東証プライム,その他金融業,オリックス
8593,三菱ＨＣキャピタル,ミツビシＨＣキャピタル,東証プライム,その他金融業,ミツビシＨＣキャピタル
8595,ジャフコ　グループ,ジャフコ　グループ,東証プライム,証券、商品先物取引業,ジャフコ　グループ
8600,トモニホールディングス,トモニホールディングス,東証プライム,銀行業,トモニホールディングス
8601,大和証券グループ本社,ダイワショウケングループホンシャ,東証プライム,証券、商品先物取引業,ダイワショウケングループホンシャ
8604,野村ホールディングス,ノムラホールディングス,東証プライム,証券、商品先物取引業,ノムラホールディングス
8609,岡三証券グループ,オカサンショウケングループ,東証プライム,証券、商品先物取引業,オカサンショウケングループ
8613,丸三証券,マルサンショウケン,東証プライム,証券、商品先物取引業,マルサンショウケン
8614,東洋証券,トウヨウショウケン,東証プライム,証券、商品先物取引業,トウヨウショウケン
8616,東海東京フィナンシャル・ホールディングス,トウカイトウキョウフィナンシャル・ホールディングス,東証プライム,証券、商品先物取引業,トウカイトウキョウフィナンシャル・ホールディングス
8622,水戸証券,ミトショウケン,東証プライム,証券、商品先物取引業,ミトショウケン
8624,いちよし証券,イチヨシショウケン,東証プライム,証券、商品先物取引業,イチヨシショウケン
8628,松井証券,マツイショウケン,東証プライム,証券、商品先物取引業,マツイショウケン
8630,ＳＯＭＰＯホールディングス,ＳＯＭＰＯホールディングス,東証プライム,保険業,ＳＯＭＰＯホールディングス
8697,日本取引所グループ,ニホントリヒキジョグループ,東証プライム,その他金融業,ニホントリヒキジョグループ
8698,マネックスグループ,マネックスグループ,東証プライム,証券、商品先物取引業,マネックスグループ
8706,極東証券,キョクトウショウケン,東証プライム,証券、商品先物取引業,キョクトウショウケン
8707,岩井コスモホールディングス,イワイコスモホールディングス,東証プライム,証券、商品先物取引業,イワイコスモホールディングス
8708,アイザワ証券グループ,アイザワショウケングループ,東証プライム,証券、商品先物取引業,アイザワショウケングループ
8713,フィデアホールディングス,フィデアホールディングス,東証プライム,銀行業,フィデアホールディングス
8714,池田泉州ホールディングス,イケダセンシュウホールディングス,東証プライム,銀行業,イケダセンシュウホールディングス
8715,アニコム　ホールディングス,アニコム　ホールディングス,東証プライム,保険業,アニコム　ホールディングス
8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,ＭＳ＆ＡＤインシュアランスグループホールディングス,東証プライム,保険業,ＭＳ＆ＡＤインシュアランスグループホールディングス
8729,ソニーフィナンシャルグループ,ソニーフィナンシャルグループ,東証プライム,保険業,ソニーフィナンシャルグループ
8739,スパークス・グループ,スパークス・グループ,東証プライム,証券、商品先物取引業,スパークス・グループ
8750,第一生命ホールディングス,ダイイチセイメイホールディングス,東証プライム,保険業,ダイイチセイメイホールディングス
8766,東京海上ホールディングス,トウキョウカイジョウホールディングス,東証プライム,保険業,トウキョウカイジョウホールディングス
8771,イー・ギャランティ,イー・ギャランティ,東証プライム,その他金融業,イー・ギャランティ
8793,ＮＥＣキャピタルソリューション,ＮＥＣキャピタルソリューション,東証プライム,その他金融業,ＮＥＣキャピタルソリューション
8795,Ｔ＆Ｄホールディングス,Ｔ＆Ｄホールディングス,東証プライム,保険業,Ｔ＆Ｄホールディングス
8798,アドバンスクリエイト,アドバンスクリエイト,東証プライム,保険業,アドバンスクリエイト
8801,三井不動産,ミツイフドウサン,東証プライム,不動産業,ミツイフドウサン
8802,三菱地所,ミツビシジショ,東証プライム,不動産業,ミツビシジショ
8803,平和不動産,ヘイワフドウサン,東証プライム,不動産業,ヘイワフドウサン
8804,東京建物,トウキョウタテモノ,東証プライム,不動産業,トウキョウタテモノ
8818,京阪神ビルディング,ケイハンシンビルディング,東証プライム,不動産業,ケイハンシンビルディング
8830,住友不動産,スミトモフドウサン,東証プライム,不動産業,スミトモフドウサン
8848,レオパレス２１,レオパレス２１,東証プライム,不動産業,レオパレス２１
8850,スターツコーポレーション,スターツコーポレーション,東証プライム,不動産業,スターツコーポレーション
8860,フジ住宅,フジジュウタク,東証プライム,不動産業,フジジュウタク
8876,リログループ,リログループ,東証プライム,サービス業,リログループ
8877,エスリード,エスリード,東証プライム,不動産業,エスリード
8881,日神グループホールディングス,ニッシングループホールディングス,東証プライム,不動産業,ニッシングループホールディングス
8892,エスコン,エスコン,東証プライム,不動産業,エスコン
8897,ＭＩＲＡＲＴＨホールディングス,ＭＩＲＡＲＴＨホールディングス,東証プライム,不動産業,ＭＩＲＡＲＴＨホールディングス
8919,カチタス,カチタス,東証プライム,不動産業,カチタス
8923,トーセイ,トーセイ,東証プライム,不動産業,トーセイ
8934,サンフロンティア不動産,サンフロンティアフドウサン,東証プライム,不動産業,サンフロンティアフドウサン
8935,ＦＪネクストホールディングス,ＦＪネクストホールディングス,東証プライム,不動産業,ＦＪネクストホールディングス
8999,グランディハウス,グランディハウス,東証プライム,不動産業,グランディハウス
9001,東武鉄道,トウブテツドウ,東証プライム,陸運業,トウブテツドウ
9003,相鉄ホールディングス,ソウテツホールディングス,東証プライム,陸運業,ソウテツホールディングス
9005,東急,トウキュウ,東証プライム,陸運業,トウキュウ
9006,京浜急行電鉄,ケイヒンキュウコウデンテツ,東証プライム,陸運業,ケイヒンキュウコウデンテツ
9007,小田急電鉄,オダキュウデンテツ,東証プライム,陸運業,オダキュウデンテツ
9008,京王電鉄,ケイオウデンテツ,東証プライム,陸運業,ケイオウデンテツ
9009,京成電鉄,ケイセイデンテツ,東証プライム,陸運業,ケイセイデンテツ
9010,富士急行,フジキュウコウ,東証プライム,陸運業,フジキュウコウ
9020,東日本旅客鉄道,ヒガシニホンリョカクテツドウ,東証プライム,陸運業,ヒガシニホンリョカクテツドウ
9021,西日本旅客鉄道,ニシニホンリョカクテツドウ,東証プライム,陸運業,ニシニホンリョカクテツドウ
9022,東海旅客鉄道,トウカイリョカクテツドウ,東証プライム,陸運業,トウカイリョカクテツドウ
9023,東京地下鉄,トウキョウチカテツ,東証プライム,陸運業,トウキョウチカテツ
9024,西武ホールディングス,セイブホールディングス,東証プライム,陸運業,セイブホールディングス
9025,鴻池運輸,コウノイケウンユ,東証プライム,陸運業,コウノイケウンユ
9031,西日本鉄道,ニシニホンテツドウ,東証プライム,陸運業,ニシニホンテツドウ
9037,ハマキョウレックス,ハマキョウレックス,東証プライム,陸運業,ハマキョウレックス
9039,サカイ引越センター,サカイヒッコシセンター,東証プライム,陸運業,サカイヒッコシセンター
9041,近鉄グループホールディングス,キンテツグループホールディングス,東証プライム,陸運業,キンテツグループホールディングス
9042,阪急阪神ホールディングス,ハンキュウハンシンホールディングス,東証プライム,陸運業,ハンキュウハンシンホールディングス
9044,南海電気鉄道,ナンカイデンキテツドウ,東証プライム,陸運業,ナンカイデンキテツドウ
9045,京阪ホールディングス,ケイハンホールディングス,東証プライム,陸運業,ケイハンホールディングス
9046,神戸電鉄,コウベデンテツ,東証プライム,陸運業,コウベデンテツ
9048,名古屋鉄道,ナゴヤテツドウ,東証プライム,陸運業,ナゴヤテツドウ
9052,山陽電気鉄道,サンヨウデンキテツドウ,東証プライム,陸運業,サンヨウデンキテツドウ
9064,ヤマトホールディングス,ヤマトホールディングス,東証プライム,陸運業,ヤマトホールディングス
9065,山九,サンキュウ,東証プライム,陸運業,サンキュウ
9068,丸全昭和運輸,マルゼンショウワウンユ,東証プライム,陸運業,マルゼンショウワウンユ
9069,センコーグループホールディングス,センコーグループホールディングス,東証プライム,陸運業,センコーグループホールディングス
9072,ニッコンホールディングス,ニッコンホールディングス,東証プライム,陸運業,ニッコンホールディングス
9075,福山通運,フクヤマツウウン,東証プライム,陸運業,フクヤマツウウン
9076,セイノーホールディングス,セイノーホールディングス,東証プライム,陸運業,セイノーホールディングス
9081,神奈川中央交通,カナガワチュウオウコウツウ,東証プライム,陸運業,カナガワチュウオウコウツウ
9090,ＡＺ－ＣＯＭ丸和ホールディングス,ＡＺ－ＣＯＭマルワホールディングス,東証プライム,陸運業,ＡＺ－ＣＯＭマルワホールディングス
9101,日本郵船,ニッポンユウセン,東証プライム,海運業,ニッポンユウセン
9104,商船三井,ショウセンミツイ,東証プライム,海運業,ショウセンミツイ
9107,川崎汽船,カワサキキセン,東証プライム,海運業,カワサキキセン
9110,ＮＳユナイテッド海運,ＮＳユナイテッドカイウン,東証プライム,海運業,ＮＳユナイテッドカイウン
9119,飯野海運,イイノカイウン,東証プライム,海運業,イイノカイウン
9142,九州旅客鉄道,キュウシュウリョカクテツドウ,東証プライム,陸運業,キュウシュウリョカクテツドウ
9143,ＳＧホールディングス,ＳＧホールディングス,東証プライム,陸運業,ＳＧホールディングス
9147,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス,東証プライム,陸運業,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス
9201,日本航空,ニホンコウクウ,東証プライム,空運業,ニホンコウクウ
9202,ＡＮＡホールディングス,ＡＮＡホールディングス,東証プライム,空運業,ＡＮＡホールディングス
92025,ＡＮＡホールディングス第１回社債型種類株式,ＡＮＡホールディングスダイ１カイシャサイガタシュルイカブシキ,東証プライム,空運業,ＡＮＡホールディングスダイ１カイシャサイガタシュルイカブシキ
9216,ビーウィズ,ビーウィズ,東証プライム,サービス業,ビーウィズ
9229,サンウェルズ,サンウェルズ,東証プライム,サービス業,サンウェルズ
9247,ＴＲＥホールディングス,ＴＲＥホールディングス,東証プライム,サービス業,ＴＲＥホールディングス
9267,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ,東証プライム,小売業,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ
9273,コーア商事ホールディングス,コーアショウジホールディングス,東証プライム,卸売業,コーアショウジホールディングス
9274,ＫＰＰグループホールディングス,ＫＰＰグループホールディングス,東証プライム,卸売業,ＫＰＰグループホールディングス
9278,ブックオフグループホールディングス,ブックオフグループホールディングス,東証プライム,小売業,ブックオフグループホールディングス
9279,ギフトホールディングス,ギフトホールディングス,東証プライム,小売業,ギフトホールディングス
9301,三菱倉庫,ミツビシソウコ,東証プライム,倉庫・運輸関連業,ミツビシソウコ
9302,三井倉庫ホールディングス,ミツイソウコホールディングス,東証プライム,倉庫・運輸関連業,ミツイソウコホールディングス
9303,住友倉庫,スミトモソウコ,東証プライム,倉庫・運輸関連業,スミトモソウコ
9304,澁澤倉庫,シブサワソウコ,東証プライム,倉庫・運輸関連業,シブサワソウコ
9305,ヤマタネ,ヤマタネ,東証プライム,卸売業,ヤマタネ
9310,日本トランスシティ,ニホントランスシティ,東証プライム,倉庫・運輸関連業,ニホントランスシティ
9319,中央倉庫,チュウオウソウコ,東証プライム,倉庫・運輸関連業,チュウオウソウコ
9324,安田倉庫,ヤスダソウコ,東証プライム,倉庫・運輸関連業,ヤスダソウコ
9332,ＮＩＳＳＯホールディングス,ＮＩＳＳＯホールディングス,東証プライム,サービス業,ＮＩＳＳＯホールディングス
9336,大栄環境,ダイエイカンキョウ,東証プライム,サービス業,ダイエイカンキョウ
9341,ＧＥＮＯＶＡ,ＧＥＮＯＶＡ,東証プライム,サービス業,ＧＥＮＯＶＡ
9347,日本管財ホールディングス,ニホンカンザイホールディングス,東証プライム,サービス業,ニホンカンザイホールディングス
9364,上組,ウエグミ,東証プライム,倉庫・運輸関連業,ウエグミ
9381,エーアイテイー,エーアイテイー,東証プライム,倉庫・運輸関連業,エーアイテイー
9401,ＴＢＳホールディングス,ＴＢＳホールディングス,東証プライム,情報・通信業,ＴＢＳホールディングス
9404,日本テレビホールディングス,ニホンテレビホールディングス,東証プライム,情報・通信業,ニホンテレビホールディングス
9405,朝日放送グループホールディングス,アサヒホウソウグループホールディングス,東証プライム,情報・通信業,アサヒホウソウグループホールディングス
9409,テレビ朝日ホールディングス,テレビアサヒホールディングス,東証プライム,情報・通信業,テレビアサヒホールディングス
9412,スカパーＪＳＡＴホールディングス,スカパーＪＳＡＴホールディングス,東証プライム,情報・通信業,スカパーＪＳＡＴホールディングス
9413,テレビ東京ホールディングス,テレビトウキョウホールディングス,東証プライム,情報・通信業,テレビトウキョウホールディングス
9416,ビジョン,ビジョン,東証プライム,情報・通信業,ビジョン
9418,Ｕ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,Ｕ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,東証プライム,情報・通信業,Ｕ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ
9424,日本通信,ニホンツウシン,東証プライム,情報・通信業,ニホンツウシン
9432,ＮＴＴ,ＮＴＴ,東証プライム,情報・通信業,ＮＴＴ
9433,ＫＤＤＩ,ＫＤＤＩ,東証プライム,情報・通信業,ＫＤＤＩ
9434,ソフトバンク,ソフトバンク,東証プライム,情報・通信業,ソフトバンク
94345,ソフトバンク第１回社債型種類株式,ソフトバンクダイ１カイシャサイガタシュルイカブシキ,東証プライム,情報・通信業,ソフトバンクダイ１カイシャサイガタシュルイカブシキ
94346,ソフトバンク第２回社債型種類株式,ソフトバンクダイ２カイシャサイガタシュルイカブシキ,東証プライム,情報・通信業,ソフトバンクダイ２カイシャサイガタシュルイカブシキ
9435,光通信,ヒカリツウシン,東証プライム,情報・通信業,ヒカリツウシン
9438,エムティーアイ,エムティーアイ,東証プライム,情報・通信業,エムティーアイ
9449,ＧＭＯインターネットグループ,ＧＭＯインターネットグループ,東証プライム,情報・通信業,ＧＭＯインターネットグループ
9468,ＫＡＤＯＫＡＷＡ,ＫＡＤＯＫＡＷＡ,東証プライム,情報・通信業,ＫＡＤＯＫＡＷＡ
9470,学研ホールディングス,ガッケンホールディングス,東証プライム,情報・通信業,ガッケンホールディングス
9474,ゼンリン,ゼンリン,東証プライム,情報・通信業,ゼンリン
9501,東京電力ホールディングス,トウキョウデンリョクホールディングス,東証プライム,電気・ガス業,トウキョウデンリョクホールディングス
9502,中部電力,チュウブデンリョク,東証プライム,電気・ガス業,チュウブデンリョク
9503,関西電力,カンサイデンリョク,東証プライム,電気・ガス業,カンサイデンリョク
9504,中国電力,チュウゴクデンリョク,東証プライム,電気・ガス業,チュウゴクデンリョク
9505,北陸電力,ホクリクデンリョク,東証プライム,電気・ガス業,ホクリクデンリョク
9506,東北電力,トウホクデンリョク,東証プライム,電気・ガス業,トウホクデンリョク
9507,四国電力,シコクデンリョク,東証プライム,電気・ガス業,シコクデンリョク
9508,九州電力,キュウシュウデンリョク,東証プライム,電気・ガス業,キュウシュウデンリョク
9509,北海道電力,ホッカイドウデンリョク,東証プライム,電気・ガス業,ホッカイドウデンリョク
9511,沖縄電力,オキナワデンリョク,東証プライム,電気・ガス業,オキナワデンリョク
9513,電源開発,デンゲンカイハツ,東証プライム,電気・ガス業,デンゲンカイハツ
9517,イーレックス,イーレックス,東証プライム,電気・ガス業,イーレックス
9519,レノバ,レノバ,東証プライム,電気・ガス業,レノバ
9531,東京瓦斯,トウキョウガス,東証プライム,電気・ガス業,トウキョウガス
9532,大阪瓦斯,オオサカガス,東証プライム,電気・ガス業,オオサカガス
9533,東邦瓦斯,トウホウガス,東証プライム,電気・ガス業,トウホウガス
9534,北海道瓦斯,ホッカイドウガス,東証プライム,電気・ガス業,ホッカイドウガス
9535,広島ガス,ヒロシマガス,東証プライム,電気・ガス業,ヒロシマガス
9536,西部ガスホールディングス,サイブガスホールディングス,東証プライム,電気・ガス業,サイブガスホールディングス
